title_id	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
11232	Theoretical and Mathematical Physics	0040-5779	1573-9333	1969	1	1	2016			http://link.springer.com/journal/11232			fulltext		Pleiades Publishing	Serial							
214	Theoretical Chemistry Accounts	1432-881X	1432-2234	1962	1	1	2016			http://link.springer.com/journal/214			fulltext		Springer Berlin Heidelberg	Serial							
12080	Theoretical Ecology	1874-1738	1874-1746	2007	1	2	2016			http://link.springer.com/journal/12080			fulltext		Springer Netherlands	Serial							
11236	Theoretical Foundations of Chemical Engineering	0040-5795	1608-3431	2005	39	1	2016			http://link.springer.com/journal/11236			fulltext		Pleiades Publishing	Serial							
11017	Theoretical Medicine and Bioethics	1386-7415	1573-1200	1980	1	1	2016			http://link.springer.com/journal/11017			fulltext		Springer Netherlands	Serial							
11238	Theory and Decision	0040-5833	1573-7187	1970	1	1	2016			http://link.springer.com/journal/11238			fulltext		Springer US	Serial							
11186	Theory and Society	0304-2421	1573-7853	1974	1	1	2016			http://link.springer.com/journal/11186			fulltext		Springer Netherlands	Serial							
12064	Theory in Biosciences	1431-7613	1611-7530	2005	123	3	2016			http://link.springer.com/journal/12064			fulltext		Springer Berlin Heidelberg	Serial							
224	Theory of Computing Systems	1432-4350	1433-0490	1967	1	1	2016			http://link.springer.com/journal/224			fulltext		Springer US	Serial							
11509	Thermal Engineering	0040-6015	1555-6301	2006	53	1	2016			http://link.springer.com/journal/11509			fulltext		Pleiades Publishing	Serial							
11510	Thermophysics and Aeromechanics	0869-8643	1531-8699	2006	13	1	2016			http://link.springer.com/journal/11510			fulltext		Kutateladze Institute of Thermophysics SB RAS	Serial							
11750	TOP	1134-5764	1863-8279	1993	1	1	2004	12	2	http://link.springer.com/journal/11750			fulltext		Springer Berlin Heidelberg	Serial							
11244	Topics in Catalysis	1022-5528	1572-9028	1994	1	1	2016			http://link.springer.com/journal/11244			fulltext		Springer US	Serial							
11245	Topoi	0167-7411	1572-8749	1982	1	1	2016			http://link.springer.com/journal/11245			fulltext		Springer Netherlands	Serial							
12536	Trabajos de Estadistica	0210-5675		1950	1	1	1962	13	3	http://link.springer.com/journal/12536			fulltext		Springer-Verlag	Serial							
12535	Trabajos de Estadistica	0213-8190		1986	1	1	1991	6	2	http://link.springer.com/journal/12535			fulltext		Springer-Verlag	Serial							
12536	Trabajos de Estadistica Y de Investigacion Operativa	0041-0241		1963	14	1	1985	36	3	http://link.springer.com/journal/12536			fulltext		Springer-Verlag	Serial							
12537	Trabajos de Investigacion Operativa	0213-8204		1986	1	1	1992	7	1	http://link.springer.com/journal/12537			fulltext		Springer-Verlag	Serial							
12680	Transactions of the Academy of Medicine in Ireland			1883	1	1	1887	5	1	http://link.springer.com/journal/12680			fulltext		Springer-Verlag	Serial							
12666	Transactions of the Indian Institute of Metals	0972-2815	0975-1645	2008	61	1	2016			http://link.springer.com/journal/12666			fulltext		Springer India	Serial							
12680	Transactions of the Royal Academy of Medicine in Ireland	0790-2352		1888	6	1	1919	37	1	http://link.springer.com/journal/12680			fulltext		Springer-Verlag	Serial							
31	Transformation Groups	1083-4362	1531-586X	1996	1	1	2016			http://link.springer.com/journal/31			fulltext		Springer US	Serial							
11248	Transgenic Research	0962-8819	1573-9368	1991	1	1	2016			http://link.springer.com/journal/11248			fulltext		Springer International Publishing	Serial							
11243	Transition Metal Chemistry	0340-4285	1572-901X	1975	1	1	2016			http://link.springer.com/journal/11243			fulltext		Springer International Publishing	Serial							
12975	Translational Stroke Research	1868-4483	1868-601X	2010	1	1	2016			http://link.springer.com/journal/12975			fulltext		Springer US	Serial							
11242	Transport in Porous Media	0169-3913	1573-1634	1986	1	1	2016			http://link.springer.com/journal/11242			fulltext		Springer Netherlands	Serial							
11116	Transportation	0049-4488	1572-9435	1972	1	1	2016			http://link.springer.com/journal/11116			fulltext		Springer US	Serial							
10039	Trauma und Berufskrankheit	1436-6274	1436-6282	2005	7	1	2014			http://link.springer.com/journal/10039			fulltext		Springer Medizin	Serial							
11295	Tree Genetics & Genomes	1614-2942	1614-2950	2005	1	1	2016			http://link.springer.com/journal/11295			fulltext		Springer Berlin Heidelberg	Serial							
468	Trees	0931-1890	1432-2285	1986	1	1	2016			http://link.springer.com/journal/468			fulltext		Springer Berlin Heidelberg	Serial							
12117	Trends in Organized Crime	1084-4791	1936-4830	1995	1	1	2016			http://link.springer.com/journal/12117			fulltext		Springer US	Serial							
11249	Tribology Letters	1023-8883	1573-2711	1995	1	1	2016			http://link.springer.com/journal/11249			fulltext		Springer US	Serial							
11250	Tropical Animal Health and Production	0049-4747	1573-7438	1969	1	1	2016			http://link.springer.com/journal/11250			fulltext		Springer Netherlands	Serial							
12042	Tropical Plant Biology	1935-9756	1935-9764	2007	1	1	2016			http://link.springer.com/journal/12042			fulltext		Springer US	Serial							
710	Tschermaks mineralogische und petrographische Mitteilungen	0369-1497	1438-1168	1948	1	1	1986	35	4	http://link.springer.com/journal/710			fulltext		Springer Vienna	Serial							
12379	Tschermaks mineralogische und petrographische Mittheilungen	0369-1497		1890	11	1	1928	39	6	http://link.springer.com/journal/12379			fulltext		Springer-Verlag	Serial							
11253	Ukrainian Mathematical Journal	0041-5995	1573-9376	1967	19	1	2016			http://link.springer.com/journal/11253			fulltext		Springer US	Serial							
10209	Universal Access in the Information Society	1615-5289	1615-5297	2005	4	1	2016			http://link.springer.com/journal/10209			fulltext		Springer Berlin Heidelberg	Serial							
11252	Urban Ecosystems	1083-8155	1573-1642	2005	8	1	2016			http://link.springer.com/journal/11252			fulltext		Springer US	Serial							
12132	Urban Forum	1015-3802	1874-6330	1990	1	1	2004	15	4	http://link.springer.com/journal/12132			fulltext		Springer Netherlands	Serial							
240	Urolithiasis	2194-7228	2194-7236	1973	1	1	2016			http://link.springer.com/journal/240			fulltext		Springer Berlin Heidelberg	Serial							
290	Urologic radiology	0171-1091		1980	1	1	1992	14	1	http://link.springer.com/journal/290			fulltext		Springer-Verlag	Serial							
11257	User Modeling and User-Adapted Interaction	0924-1868	1573-1391	1991	1	1	2016			http://link.springer.com/journal/11257			fulltext		Springer Netherlands	Serial							
550	uwf UmweltWirtschaftsForum | Sustainability Management Forum	0943-3481	1432-2293	2007	15	1	2016			http://link.springer.com/journal/550			fulltext		Springer Berlin Heidelberg	Serial							
334	Vegetation History and Archaeobotany	0939-6314	1617-6278	1992	1	1	2016			http://link.springer.com/journal/334			fulltext		Springer Berlin Heidelberg	Serial							
11988	Vestnik St. Petersburg University, Mathematics	1063-4541	1934-7855	2007	40	1	2016			http://link.springer.com/journal/11988			fulltext		Allerton Press	Serial							
11259	Veterinary Research Communications	0165-7380	1573-7446	1977	1	1	2016			http://link.springer.com/journal/11259			fulltext		Springer Netherlands	Serial							
428	Virchows Archiv	0945-6317	1432-2307	1847	1	1	2016			http://link.springer.com/journal/428			fulltext		Springer Berlin Heidelberg	Serial							
443	Virchows Archiv B	0340-6075		1968	1	1	1993	64	1	http://link.springer.com/journal/443			fulltext		Springer-Verlag	Serial							
10055	Virtual Reality	1359-4338	1434-9957	1995	1	1	2016			http://link.springer.com/journal/10055			fulltext		Springer London	Serial							
11262	Virus Genes	0920-8569	1572-994X	1987	1	1	2016			http://link.springer.com/journal/11262			fulltext		Springer US	Serial							
12186	Vocations and Learning	1874-785X	1874-7868	2008	1	1	2016			http://link.springer.com/journal/12186			fulltext		Springer Netherlands	Serial							
11266	VOLUNTAS: International Journal of Voluntary and Nonprofit Organizations	0957-8765	1573-7888	1990	1	1	2016			http://link.springer.com/journal/11266			fulltext		Springer US	Serial							
11268	Water Resources	0097-8078	1608-344X	2005	32	1	2016			http://link.springer.com/journal/11268			fulltext		Pleiades Publishing	Serial							
11269	Water Resources Management	0920-4741	1573-1650	1987	1	1	2016			http://link.springer.com/journal/11269			fulltext		Springer Netherlands	Serial							
11270	Water, Air, & Soil Pollution	0049-6979	1573-2932	1971	1	1	2016			http://link.springer.com/journal/11270			fulltext		Springer International Publishing	Serial							
40194	Welding in the World	0043-2288	1878-6669	2005	49	1	2016			http://link.springer.com/journal/40194			fulltext		Springer Berlin Heidelberg	Serial							
13157	Wetlands	0277-5212	1943-6246	1981	1	1	2016			http://link.springer.com/journal/13157			fulltext		Springer Netherlands	Serial							
11273	Wetlands Ecology and Management	0923-4861	1572-9834	1989	1	1	2016			http://link.springer.com/journal/11273			fulltext		Springer Netherlands	Serial							
508	Wiener klinische Wochenschrift	0043-5325	1613-7671	2005	117	1	2016			http://link.springer.com/journal/508			fulltext		Springer Vienna	Serial							
11812	Wiener klinische Wochenschrift Education	1863-3579	1863-3765	2006	1	1	2014			http://link.springer.com/journal/11812			fulltext		Springer Vienna	Serial							
10354	Wiener Medizinische Wochenschrift	0043-5341	1563-258X	2005	155	1	2016			http://link.springer.com/journal/10354			fulltext		Springer Vienna	Serial							
11276	Wireless Networks	1022-0038	1572-8196	1995	1	1	2016			http://link.springer.com/journal/11276			fulltext		Springer US	Serial							
11277	Wireless Personal Communications	0929-6212	1572-834X	1994	1	1	2016			http://link.springer.com/journal/11277			fulltext		Springer US	Serial							
10273	Wirtschaftsdienst	0043-6275	1613-978X	2005	85	1	2014			http://link.springer.com/journal/10273			fulltext		Springer Berlin Heidelberg	Serial							
226	Wood Science and Technology	0043-7719	1432-5225	1967	1	1	2016			http://link.springer.com/journal/226			fulltext		Springer Berlin Heidelberg	Serial							
11274	World Journal of Microbiology and Biotechnology	0959-3993	1573-0972	1985	1	1	2016			http://link.springer.com/journal/11274			fulltext		Springer Netherlands	Serial							
12519	World Journal of Pediatrics	1708-8569	1867-0687	2008	4	1	2016			http://link.springer.com/journal/12519			fulltext		Childrens Hospital, Zhejiang University School of Medicine	Serial							
268	World Journal of Surgery	0364-2313	1432-2323	1977	1	1	2016			http://link.springer.com/journal/268			fulltext		Springer International Publishing	Serial							
345	World Journal of Urology	0724-4983	1433-8726	1983	1	1	2016			http://link.springer.com/journal/345			fulltext		Springer Berlin Heidelberg	Serial							
11280	World Wide Web	1386-145X	1573-1413	2005	8	1	2016			http://link.springer.com/journal/11280			fulltext		Springer US	Serial							
11859	Wuhan University Journal of Natural Sciences	1007-1202	1993-4998	1996	1	1	2004	9	6	http://link.springer.com/journal/11859			fulltext		Wuhan University	Serial							
11858	ZDM	1863-9690	1863-9704	2005	37	1	2016			http://link.springer.com/journal/11858			fulltext		Springer Berlin Heidelberg	Serial							
33	Zeitschrift für angewandte Mathematik und Physik	0044-2275	1420-9039	1950	1	1	2016			http://link.springer.com/journal/33			fulltext		Springer International Publishing	Serial							
396	Zeitschrift für Chemie und Industrie der Kolloide	0368-6590	1435-1536	1906	1	1	1913	12	6	http://link.springer.com/journal/396			fulltext		Springer Berlin Heidelberg	Serial							
433	Zeitschrift für die gesamte experimentelle Medizin	0372-8722		1913	1	1	1971	156	4	http://link.springer.com/journal/433			fulltext		Springer-Verlag	Serial							
12359	Zeitschrift für die gesamte Neurologie und Psychiatrie	0303-4194		1910	1	1	1944	178	1	http://link.springer.com/journal/12359			fulltext		Springer-Verlag	Serial							
12297	Zeitschrift für die gesamte Versicherungswissenschaft	0044-2585	1865-9748	2005	94	1	2016			http://link.springer.com/journal/12297			fulltext		Springer Berlin Heidelberg	Serial							
12398	Zeitschrift für Energiewirtschaft	0343-5377	1866-2765	2008	32	1	2016			http://link.springer.com/journal/12398			fulltext		Springer Fachmedien Wiesbaden	Serial							
10309	Zeitschrift für Epileptologie	1617-6782	1610-0646	2005	18	1	2016			http://link.springer.com/journal/10309			fulltext		Springer Medizin	Serial							
11618	Zeitschrift für Erziehungswissenschaft	1434-663X	1862-5215	2005	8	1	2016			http://link.springer.com/journal/11618			fulltext		Springer Fachmedien Wiesbaden	Serial							
12383	Zeitschrift für experimentelle Pathologie und Therapie	0372-8552		1905	1	1	1921	22	2	http://link.springer.com/journal/12383			fulltext		Springer-Verlag	Serial							
391	Zeitschrift für Gerontologie und Geriatrie	0948-6704	1435-1269	2005	38	1	2016			http://link.springer.com/journal/391			fulltext		Springer Medizin	Serial							
12379	Zeitschrift für Kristallographie, Mineralogie und Petrographie	0373-4218	1438-1168	1929	40	1	1943	55	4	http://link.springer.com/journal/12379			fulltext		Springer-Verlag	Serial							
218	Zeitschrift für Physik A Hadrons and Nuclei	0939-7922	1431-5831	1920	1	1	1996		4	http://link.springer.com/journal/218			fulltext		Springer-Verlag	Serial							
257	Zeitschrift für Physik B Condensed Matter	0722-3277	1431-584X	1962	1	1	1996		4	http://link.springer.com/journal/257			fulltext		Springer-Verlag	Serial							
288	Zeitschrift für Physik C Particles and Fields	0170-9739	1431-5858	1979	1	1	1996		4	http://link.springer.com/journal/288			fulltext		Springer-Verlag	Serial							
460	Zeitschrift für Physik D Atoms, Molecules and Clusters	0178-7683	1431-5866	1986	1	1	1996		4	http://link.springer.com/journal/460			fulltext		Springer-Verlag	Serial							
393	Zeitschrift für Rheumatologie	0340-1855	1435-1250	2005	64	1	2016			http://link.springer.com/journal/393			fulltext		Springer Medizin	Serial							
12286	Zeitschrift für Vergleichende Politikwissenschaft	1865-2646	1865-2654	2007	1	1	2016			http://link.springer.com/journal/12286			fulltext		Springer Fachmedien Wiesbaden	Serial							
40664	Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie	0944-2502	2198-0713	2007	57	1	2016			http://link.springer.com/journal/40664			fulltext		Springer Medizin	Serial							
