Publisher Code,Journal Title,Print ISSN,Electronic ISSN,Publisher,Url,Total Number of articles,First Year in the Licence,First Volume in the Licence,Last Year in the Licence,Last Volume in the Licence
12560,Food and Environmental Virology,1867-0334,1867-0342,Springer,http://link.springer.com/journal/12560,,2008,,2011,
12561,Statistics in Biosciences,1867-1764,1867-1772,Springer,http://link.springer.com/journal/12561,,2009,,2011,
12565,Anatomical Science International,1447-6959,1447-073X,Springer,http://link.springer.com/journal/12565,,2005,,2011,
12567,CEAS Space Journal,1868-2502,1868-2510,Springer,http://link.springer.com/journal/12567,,2011,,2011,
12571,Food Security,1876-4517,1876-4525,Springer,http://link.springer.com/journal/12571,,2009,,2011,
12576,The Journal of Physiological Sciences,1880-6546,1880-6562,Springer,http://link.springer.com/journal/12576,,2008,,2011,
12588,International Journal of Plastics Technology,0972-656X,0975-072X,Springer,http://link.springer.com/journal/12588,,2009,,2011,
12592,Soziale Passagen,1867-0180,1867-0199,Springer,http://link.springer.com/journal/12592,,2009,,2011,
12594,Journal of the Geological Society of India,0016-7622,0974-6889,Springer,http://link.springer.com/journal/12594,,2009,,2011,
12596,Journal of Optics,0972-8821,0974-6900,Springer,http://link.springer.com/journal/12596,,2005,,2011,
12599,Business & Information Systems Engineering,,1867-0202,Springer,http://link.springer.com/journal/12599,,2008,,2011,
12600,Phytoparasitica,0334-2123,1876-7184,Springer,http://link.springer.com/journal/12600,,1973,,2011,
12602,Probiotics and Antimicrobial Proteins,1867-1306,1867-1314,Springer,http://link.springer.com/journal/12602,,2009,,2011,
12603,"The journal of nutrition, health & aging",1279-7707,1760-4788,Springer,http://link.springer.com/journal/12603,,2008,,2011,
12613,"International Journal of Minerals, Metallurgy, and Materials",1674-4799,1869-103X,Springer,http://link.springer.com/journal/12613,,2010,,2011,
12627,Dublin Journal Medical Science 1836-1845,0790-231X,,Springer,http://link.springer.com/journal/12627,,1836,,1845,
12628,Dublin Quarterly Journal Medical Science,0790-2328,,Springer,http://link.springer.com/journal/12628,,1846,,1871,
12629,Dublin Journal Medical Chemical Science,0332-1029,,Springer,http://link.springer.com/journal/12629,,1832,,1835,
12630,Canadian Journal of Anesthesia/Journal canadien d'anesthésie,0832-610X,1496-8975,Springer,http://link.springer.com/journal/12630,,2005,,2011,
12633,Silicon,1876-990X,1876-9918,Springer,http://link.springer.com/journal/12633,,2009,,2011,
12650,Journal of Visualization,1343-8875,1875-8975,Springer,http://link.springer.com/journal/12650,,2005,,2011,
12656,Acta Physica Hungarica A Heavy Ion Physics,1219-7580,,Springer,http://link.springer.com/journal/12656,,1995,,1996,
12658,Acta physica Academiae Scientiarum Hungaricae,0001-6705,,Springer,http://link.springer.com/journal/12658,,1951,,1982,
12659,Hungarica Acta Physica,0367-6382,,Springer,http://link.springer.com/journal/12659,,1947,,1949,
12662,Sportwissenschaft,0342-2380,1868-1069,Springer,http://link.springer.com/journal/12662,,2005,,2011,
12665,Environmental Earth Sciences,1866-6280,1866-6299,Springer,http://link.springer.com/journal/12665,,2009,,2011,
12666,Transactions of the Indian Institute of Metals,0972-2815,0975-1645,Springer,http://link.springer.com/journal/12666,,2008,,2011,
12671,Mindfulness,1868-8527,1868-8535,Springer,http://link.springer.com/journal/12671,,2010,,2011,
12680,Transactions Royal Academy Medicine Ireland,0790-2352,,Springer,http://link.springer.com/journal/12680,,1883,,1919,
12686,Conservation Genetics Resources,1877-7252,1877-7260,Springer,http://link.springer.com/journal/12686,,2009,,2011,
12689,China-EU Law Journal,1868-5153,1868-5161,Springer,http://link.springer.com/journal/12689,,2011,,2011,
12927,Journal of Service Science Research,2093-0720,2093-0739,Springer,http://link.springer.com/journal/12927,,2009,,2011,
12928,Cardiovascular Intervention and Therapeutics,1868-4300,1868-4297,Springer,http://link.springer.com/journal/12928,,2010,,2011,
12975,Translational Stroke Research,1868-4483,1868-601X,Springer,http://link.springer.com/journal/12975,,2010,,2011,
13093,Iconographia mycologica,0073-4411,,Springer,http://link.springer.com/journal/13093,,1959,,1983,
13105,Journal of Physiology and Biochemistry,1138-7548,1877-8755,Springer,http://link.springer.com/journal/13105,,2005,,2011,
13126,Hellenic Journal of Surgery,0018-0092,,Springer,http://link.springer.com/journal/13126,,2010,,2011,
13127,Organisms Diversity & Evolution,1439-6092,1618-1077,Springer,http://link.springer.com/journal/13127,,2010,,2011,
13129,The European Physical Journal H,2102-6459,2102-6467,Springer,http://link.springer.com/journal/13129,,2010,,2011,
13131,Acta Oceanologica Sinica,0253-505X,,Springer,http://link.springer.com/journal/13131,,2010,,2011,
13138,Journal für Mathematik-Didaktik,0173-5322,1869-2699,Springer,http://link.springer.com/journal/13138,,2005,,2011,
13143,Asia-Pacific Journal of Atmospheric Sciences,1976-7633,1976-7951,Springer,http://link.springer.com/journal/13143,,2010,,2011,
13146,Carbonates and Evaporites,0891-2556,1878-5212,Springer,http://link.springer.com/journal/13146,,1986,,2011,
13147,Raumforschung und Raumordnung,0034-0111,1869-4179,Springer,http://link.springer.com/journal/13147,,2005,,2011,
13157,Wetlands,0277-5212,,Springer,http://link.springer.com/journal/13157,,1981,,2011,
13158,International Journal of Early Childhood,0020-7187,,Springer,http://link.springer.com/journal/13158,,1969,,2011,
13160,Japan Journal of Industrial and Applied Mathematics,0916-7005,1868-937X,Springer,http://link.springer.com/journal/13160,,1984,,2011,
13163,Revista Matemática Complutense,1139-1138,1988-2807,Springer,http://link.springer.com/journal/13163,,2009,,2011,
13164,Review of Philosophy and Psychology,1878-5158,1878-5166,Springer,http://link.springer.com/journal/13164,,2010,,2011,
13177,International Journal of Intelligent Transportation Systems Research,,1868-8659,Springer,http://link.springer.com/journal/13177,,2010,,2011,
13181,Journal of Medical Toxicology,1556-9039,1937-6995,Springer,http://link.springer.com/journal/13181,,2005,,2011,
13187,Journal of Cancer Education,0885-8195,1543-0154,Springer,http://link.springer.com/journal/13187,,2007,,2011,
13194,European Journal for Philosophy of Science,1879-4912,1879-4920,Springer,http://link.springer.com/journal/13194,,2011,,2011,
13197,Journal of Food Science and Technology,0022-1155,0975-8402,Springer,http://link.springer.com/journal/13197,,2010,,2011,
13199,Symbiosis,0334-5114,1878-7665,Springer,http://link.springer.com/journal/13199,,2009,,2011,
13206,BioChip Journal,1976-0280,2092-7843,Springer,http://link.springer.com/journal/13206,,2010,,2011,
13218,KI - Künstliche Intelligenz,0933-1875,1610-1987,Springer,http://link.springer.com/journal/13218,,2010,,2011,
13222,Datenbank-Spektrum,1618-2162,1610-1995,Springer,http://link.springer.com/journal/13222,,2010,,2011,
13225,Fungal Diversity,1560-2745,1878-9129,Springer,http://link.springer.com/journal/13225,,2010,,2011,
13226,Indian Journal of Pure and Applied Mathematics,0019-5588,0975-7465,Springer,http://link.springer.com/journal/13226,,2010,,2011,
13237,The Nucleus,0029-568X,0976-7975,Springer,http://link.springer.com/journal/13237,,2010,,2011,
13239,Cardiovascular Engineering and Technology,1869-408X,1869-4098,Springer,http://link.springer.com/journal/13239,,2010,,2011,
13246,Australasian Physical & Engineering Sciences in Medicine,0158-9938,1879-5447,Springer,http://link.springer.com/journal/13246,,2005,,2011,
13253,"Journal of Agricultural, Biological, and Environmental Statistics",1085-7117,1537-2693,Springer,http://link.springer.com/journal/13253,,2005,,2011,
13270,Journal Elementary Science Education,1090-185X,,Springer,http://link.springer.com/journal/13270,,1989,,1996,
13271,Proceedings Animal Sciences,0253-4118,,Springer,http://link.springer.com/journal/13271,,1978,,1990,
13279,der junge zahnarzt,1869-5744,1869-5752,Springer,http://link.springer.com/journal/13279,,2010,,2011,
13280,AMBIO,0044-7447,1654-7209,Springer,http://link.springer.com/journal/13280,,2010,,2011,
13291,Jahresbericht der Deutschen Mathematiker-Vereinigung,0012-0456,1869-7135,Springer,http://link.springer.com/journal/13291,,2010,,2011,
13295,e-Neuroforum,,1868-856X,Springer,http://link.springer.com/journal/13295,,2010,,2011,
13313,Australasian Plant Pathology,0815-3191,1448-6032,Springer,http://link.springer.com/journal/13313,,1972,,2004,
13318,European Journal of Drug Metabolism and Pharmacokinetics,0378-7966,2107-0180,Springer,http://link.springer.com/journal/13318,,1976,,2011,
13346,Drug Delivery and Translational Research,2190-393X,2190-3948,Springer,http://link.springer.com/journal/13346,,2011,,2011,
13347,Philosophy & Technology,2210-5433,2210-5441,Springer,http://link.springer.com/journal/13347,,2011,,2011,
13355,Applied Entomology and Zoology,0003-6862,1347-605X,Springer,http://link.springer.com/journal/13355,,2011,,2011,
13358,Swiss Journal of Palaeontology,1664-2376,1664-2384,Springer,http://link.springer.com/journal/13358,,2011,,2011,
13360,The European Physical Journal Plus,,2190-5444,Springer,http://link.springer.com/journal/13360,,2011,,2011,
13361,Journal of The American Society for Mass Spectrometry,1044-0305,1879-1123,Springer,http://link.springer.com/journal/13361,,2005,,2011,
13364,"Mammal Research (previous 2015: Acta theriologica, 0001-7051, 2190-3743)",2199-2401,2199-241X,Springer,http://link.springer.com/journal/13364,,2005,,2011,
13365,Journal of NeuroVirology,1355-0284,1538-2443,Springer,http://link.springer.com/journal/13365,,2005,,2011,
13366,Beiträge zur Algebra und Geometrie / Contributions to Algebra and Geometry,0138-4821,2191-0383,Springer,http://link.springer.com/journal/13366,,2011,,2011,
13370,Afrika Matematika,1012-9405,2190-7668,Springer,http://link.springer.com/journal/13370,,2011,,2011,
13384,The Australian Educational Researcher,0311-6999,2210-5328,Springer,http://link.springer.com/journal/13384,,1985,,2011,
13385,European Actuarial Journal,2190-9733,2190-9741,Springer,http://link.springer.com/journal/13385,,2011,,2011,
13394,Mathematics Education Research Journal,1033-2170,2211-050X,Springer,http://link.springer.com/journal/13394,,1989,,2004,
13414,"Attention, Perception, & Psychophysics",1943-3921,1943-393X,Springer,http://link.springer.com/journal/13414,,2005,,2011,
13415,"Cognitive, Affective, & Behavioral Neuroscience",1530-7026,1531-135X,Springer,http://link.springer.com/journal/13415,,2005,,2011,
13420,Learning & Behavior,1543-4494,1543-4508,Springer,http://link.springer.com/journal/13420,,2005,,2011,
13421,Memory & Cognition,0090-502X,1532-5946,Springer,http://link.springer.com/journal/13421,,2005,,2011,
13423,Psychonomic Bulletin & Review,1069-9384,1531-5320,Springer,http://link.springer.com/journal/13423,,2005,,2011,
13428,Behavior Research Methods,1554-351X,1554-3528,Springer,http://link.springer.com/journal/13428,,2005,,2011,
13524,Demography,0070-3370,1533-7790,Springer,http://link.springer.com/journal/13524,,1964,,2011,
13572,Sankhya (Series A und B - combined subscription mit Refs. 13171 und 13571),0972-7671,,Springer,http://link.springer.com/journal/13572,,2010,,2011,
13577,Human Cell,,1749-0774,Springer,http://link.springer.com/journal/13577,,2005,,2011,
13592,Apidologie,0044-8435,1297-9678,Springer,http://link.springer.com/journal/13592,,2007,,2011,
13593,Agronomy for Sustainable Development,1774-0746,1773-0155,Springer,http://link.springer.com/journal/13593,,2007,,2011,
13594,Dairy Science & Technology,1958-5586,1958-5594,Springer,http://link.springer.com/journal/13594,,2008,,2011,
13595,Annals of Forest Science,1286-4560,1297-966X,Springer,http://link.springer.com/journal/13595,,2007,,2011,
13644,Review of Religious Research,0034-673X,2211-4866,Springer,http://link.springer.com/journal/13644,,2011,,2011,
13752,Biological Theory,1555-5542,1555-5550,Springer,http://link.springer.com/journal/13752,,2006,,2011,
15004,InFo Onkologie,1613-3633,,Springer,http://link.springer.com/journal/15004,,2009,,2011,
15006,MMW - Fortschritte der Medizin,1438-3276,,Springer,http://link.springer.com/journal/15006,,2006,,2011,
15007,Allergo Journal,0941-8849,2195-6405,Springer,http://link.springer.com/journal/15007,,2005,,2011,
15010,Infection,0300-8126,1439-0973,Springer,http://link.springer.com/journal/15010,,1973,,2011,
15012,hautnah dermatologie,0938-0221,,Springer,http://link.springer.com/journal/15012,,2009,,2011,
15034,Info Diabetologie,1865-5459,,Springer,http://link.springer.com/journal/15034,,2009,,2011,
40194,Welding in the World,0043-2288,1878-6669,Springer,http://link.springer.com/journal/40194,,2005,,2011,
40295,The Journal of the Astronautical Sciences,0021-9142,2195-0571 ,Springer,http://link.springer.com/journal/40295,,2006,,2011,
40520,Aging Clinical and Experimental Research,,1720-8319,Springer,http://link.springer.com/journal/40520,,1989,,2011,
40592,Monash Bioethics Review,1321-2753,1836-6716,Springer,http://link.springer.com/journal/40592,,1982,,2011,
40596,Academic Psychiatry,1042-9670,1545-7230,Springer,http://link.springer.com/journal/40596,,1989,,2011,
40618,Journal of Endocrinological Investigation,,1720-8386,Springer,http://link.springer.com/journal/40618,,1978,,2011,
40653,Journal of Child & Adolescent Trauma,1936-1521,1936-153X,Springer,http://link.springer.com/journal/40653,,2008,,2011,
40664,"Zentralblatt für Arbeitsmedizin, Arbeitsschutz und Ergonomie",0944-2502,2198-0713,Springer,http://link.springer.com/journal/40664,,2007,,2011,
40688,Contemporary School Psychology,2159-2020,2161-1505,Springer,http://link.springer.com/journal/40688,,1996,,2011,
40702,HMD Praxis der Wirtschaftsinformatik,1436-3011,2198-2775,Springer,http://link.springer.com/journal/40702,,2007,,2011,
40752,Glycosylation Disease,0969-3653,,Springer,http://link.springer.com/journal/40752,,1994,,1994,
40754,Nuovo Cimento 1869-1876,,1827-6121,Springer,http://link.springer.com/journal/40754,,1869,,1876,
40755,Nuovo Cimento 1877-1894,,1827-6121,Springer,http://link.springer.com/journal/40755,,1877,,1894,
40756,Nuovo Cimento 1895-1900,,1827-6121,Springer,http://link.springer.com/journal/40756,,1895,,1900,
40757,Nuovo Cimento 1901-1910,,1827-6121,Springer,http://link.springer.com/journal/40757,,1901,,1910,
40758,Nuovo Cimento 1911-1923,,1827-6121,Springer,http://link.springer.com/journal/40758,,1911,,1923,
40760,Nuovo Cimento 1924-1042,,1827-6121,Springer,http://link.springer.com/journal/40760,,1924,,1942,
40761,Nuovo Cimento 1943-1954,,1827-6121,Springer,http://link.springer.com/journal/40761,,1943,,1954,
40762,Nuovo Cimento 1955-1965,,1827-6121,Springer,http://link.springer.com/journal/40762,,1955,,1965,
40763,Nuovo Cimento A 1971-1996,,1826-9869,Springer,http://link.springer.com/journal/40763,,1971,,1996,
40764,Nuovo Cimento B 1971-1996,,1826-9877,Springer,http://link.springer.com/journal/40764,,1971,,1996,
40765,Rivista del Nuovo Cimento 1971-1977,,1826-9850,Springer,http://link.springer.com/journal/40765,,1971,,1977,
40766,Rivista del Nuovo Cimento 1978-1999,,1826-9850,Springer,http://link.springer.com/journal/40766,,1978,,1996,
40767,Lettere al Nuovo Cimento 1971-1985,,1827-613X,Springer,http://link.springer.com/journal/40767,,1971,,1985,
40768,Annali Matematica Pura ed Applicata 1858-1865,,0373-3114,Springer,http://link.springer.com/journal/40768,,1858,,1865,
40769,Annali Matematica Pura ed Applicata 1867-1897,,0373-3114,Springer,http://link.springer.com/journal/40769,,1867,,1897,
40770,Annali Matematica Pura ed Applicata 1898-1922,,0373-3114,Springer,http://link.springer.com/journal/40770,,1898,,1922,
40771,Bulletin Géodésique 1946-1975,,0007-4632,Springer,http://link.springer.com/journal/40771,,1946,,1975,
40772,Dublin Journal Medical Science 1872-1920,,0790-231X,Springer,http://link.springer.com/journal/40772,,1872,,1920,
